teks,label,panjang_teks,is_noise,is_outlier,teks_normal,teks_stopword,teks_tokenisasi,rasio_panjang_teks,rasio_pos_tagging,rasio_stopword
"Indonesia terletak di antara dua benua (Asia dan Australia) dan dua samudra (Hindia dan Pasifik). Secara geografis, Indonesia berada di wilayah khatulistiwa dan dikenal sebagai negara kepulauan terbesar di dunia.",1,143,False,False,indonesia terletak di antara dua benua asia dan australia dan dua samudra hindia dan pasifik secara geografis indonesia berada di wilayah khatulistiwa dan dikenal sebagai negara kepulauan terbesar di dunia,indonesia terletak benua asia australia samudra hindia pasifik geografis indonesia wilayah khatulistiwa dikenal negara kepulauan terbesar dunia,"['indonesia', 'terletak', 'benua', 'asia', 'australia', 'samudra', 'hindia', 'pasifik', 'geografis', 'indonesia', 'wilayah', 'khatulistiwa', 'dikenal', 'negara', 'kepulauan', 'terbesar', 'dunia']",0,0.5646380646380645,0.41289101636424363
"Batik (dari Jawa), bahan bakunya adalah kain mori dan malam.
Ukiran Jepara (dari Jepara), bahan bakunya adalah kayu jati.",1,85,False,False,batik dari jawa bahan bakunya adalah kain mori dan malam ukiran jepara dari jepara bahan bakunya adalah kayu jati,batik jawa bahan bakunya kain mori malam ukiran jepara jepara bahan bakunya kayu jati,"['batik', 'jawa', 'bahan', 'bakunya', 'kain', 'mori', 'malam', 'ukiran', 'jepara', 'jepara', 'bahan', 'bakunya', 'kayu', 'jati']",0,0.6505229684108994,0.42691751085383506
"Kecerdasan adalah kemampuan seseorang dalam berpikir, memahami, memecahkan masalah, dan beradaptasi dengan lingkungan. Kecerdasan bisa berupa kecerdasan intelektual, emosional, sosial, hingga kinestetik.",1,134,False,False,kecerdasan adalah kemampuan seseorang dalam berpikir memahami memecahkan masalah dan beradaptasi dengan lingkungan kecerdasan bisa berupa kecerdasan intelektual emosional sosial hingga kinestetik,kecerdasan kemampuan berpikir memahami memecahkan beradaptasi lingkungan kecerdasan kecerdasan intelektual emosional sosial kinestetik,"['kecerdasan', 'kemampuan', 'berpikir', 'memahami', 'memecahkan', 'beradaptasi', 'lingkungan', 'kecerdasan', 'kecerdasan', 'intelektual', 'emosional', 'sosial', 'kinestetik']",0,0.6592365967365967,0.2805917350056279
"Saat pertama kali mencapai sebuah prestasi yang sangat berarti, perasaan yang muncul biasanya campuran antara kebanggaan, kegembiraan, dan kelegaan. Ada rasa puas karena semua usaha, kerja keras, dan pengorbanan akhirnya terbayar. Terkadang juga muncul sedikit ketidakpercayaan, seperti, ""Benarkah aku sudah berhasil sejauh ini?"" Jika prestasi itu diraih setelah menghadapi banyak rintangan, bisa jadi ada air mata haru yang mengiringi kebahagiaan tersebut.",1,240,False,False,saat pertama kali mencapai sebuah prestasi yang sangat berarti perasaan yang muncul biasanya campuran antara kebanggaan kegembiraan dan kelegaan ada rasa puas karena semua usaha kerja keras dan pengorbanan akhirnya terbayar terkadang juga muncul sedikit ketidakpercayaan seperti benarkah aku sudah berhasil sejauh ini jika prestasi itu diraih setelah menghadapi banyak rintangan bisa jadi ada air mata haru yang mengiringi kebahagiaan tersebut,kali mencapai prestasi perasaan muncul campuran kebanggaan kegembiraan kelegaan puas usaha kerja keras pengorbanan terbayar terkadang muncul ketidakpercayaan berhasil prestasi diraih menghadapi rintangan air mata haru mengiringi kebahagiaan,"['kali', 'mencapai', 'prestasi', 'perasaan', 'muncul', 'campuran', 'kebanggaan', 'kegembiraan', 'kelegaan', 'puas', 'usaha', 'kerja', 'keras', 'pengorbanan', 'terbayar', 'terkadang', 'muncul', 'ketidakpercayaan', 'berhasil', 'prestasi', 'diraih', 'menghadapi', 'rintangan', 'air', 'mata', 'haru', 'mengiringi', 'kebahagiaan']",1,0.6007717611336032,0.2626408805858877
"Salah satu situasi yang sering membuat seseorang merasa sedih dan bahagia dalam waktu bersamaan adalah saat perpisahan setelah mencapai sesuatu yang besar, seperti wisuda. Bahagia karena akhirnya lulus dan mencapai tahap baru dalam hidup, tapi sedih karena harus berpisah dengan teman-teman yang telah menjadi bagian dari keseharian. Ada kebanggaan atas pencapaian, tapi juga ada kerinduan yang mulai terasa bahkan sebelum benar-benar berpisah.",1,188,False,False,salah satu situasi yang sering membuat seseorang merasa sedih dan bahagia dalam waktu bersamaan adalah saat perpisahan setelah mencapai sesuatu yang besar seperti wisuda bahagia karena akhirnya lulus dan mencapai tahap baru dalam hidup tapi sedih karena harus berpisah dengan temanteman yang telah menjadi bagian dari keseharian ada kebanggaan atas pencapaian tapi juga ada kerinduan yang mulai terasa bahkan sebelum benarbenar berpisah,salah situasi sedih bahagia bersamaan perpisahan mencapai wisuda bahagia lulus mencapai tahap hidup sedih berpisah temanteman keseharian kebanggaan pencapaian kerinduan benarbenar berpisah,"['salah', 'situasi', 'sedih', 'bahagia', 'bersamaan', 'perpisahan', 'mencapai', 'wisuda', 'bahagia', 'lulus', 'mencapai', 'tahap', 'hidup', 'sedih', 'berpisah', 'temanteman', 'keseharian', 'kebanggaan', 'pencapaian', 'kerinduan', 'benarbenar', 'berpisah']",1,0.5132307949403537,0.2843342981186686
"Salah satu cerita lucu saat mudik yang sering terjadi adalah kejadian ""tertukar sandal"" saat salat Idulfitri di masjid. Bayangkan seseorang datang dengan sandal bagus, tapi saat pulang, justru hanya tersisa sandal jepit butut yang bahkan ukurannya tidak pas. Awalnya kesal, tapi akhirnya hanya bisa tertawa sendiri karena ini kejadian yang hampir setiap tahun berulang.",1,174,False,False,salah satu cerita lucu saat mudik yang sering terjadi adalah kejadian tertukar sandal saat salat idulfitri di masjid bayangkan seseorang datang dengan sandal bagus tapi saat pulang justru hanya tersisa sandal jepit butut yang bahkan ukurannya tidak pas awalnya kesal tapi akhirnya hanya bisa tertawa sendiri karena ini kejadian yang hampir setiap tahun berulang,salah cerita lucu mudik kejadian tertukar sandal salat idulfitri masjid bayangkan sandal bagus pulang tersisa sandal jepit butut ukurannya pas kesal tertawa kejadian berulang,"['salah', 'cerita', 'lucu', 'mudik', 'kejadian', 'tertukar', 'sandal', 'salat', 'idulfitri', 'masjid', 'bayangkan', 'sandal', 'bagus', 'pulang', 'tersisa', 'sandal', 'jepit', 'butut', 'ukurannya', 'pas', 'kesal', 'tertawa', 'kejadian', 'berulang']",1,0.5307173295454547,0.23092136999517604
"Bagi saya, kebahagiaan adalah perasaan damai dan puas dengan apa yang dimiliki, tanpa terlalu banyak membandingkan diri dengan orang lain. Kebahagiaan juga muncul dari momen-momen kecil, seperti tawa bersama keluarga, menikmati kopi di pagi hari, atau melihat orang-orang terdekat bahagia. Kebahagiaan sejati bukan hanya soal memiliki banyak hal, tapi juga tentang bagaimana kita mensyukuri apa yang ada.",1,191,False,False,bagi saya kebahagiaan adalah perasaan damai dan puas dengan apa yang dimiliki tanpa terlalu banyak membandingkan diri dengan orang lain kebahagiaan juga muncul dari momenmomen kecil seperti tawa bersama keluarga menikmati kopi di pagi hari atau melihat orangorang terdekat bahagia kebahagiaan sejati bukan hanya soal memiliki banyak hal tapi juga tentang bagaimana kita mensyukuri apa yang ada,kebahagiaan perasaan damai puas dimiliki membandingkan orang kebahagiaan muncul momenmomen tawa keluarga menikmati kopi pagi orangorang terdekat bahagia kebahagiaan sejati memiliki mensyukuri,"['kebahagiaan', 'perasaan', 'damai', 'puas', 'dimiliki', 'membandingkan', 'orang', 'kebahagiaan', 'muncul', 'momenmomen', 'tawa', 'keluarga', 'menikmati', 'kopi', 'pagi', 'orangorang', 'terdekat', 'bahagia', 'kebahagiaan', 'sejati', 'memiliki', 'mensyukuri']",1,0.5655726848908667,0.24353938391565022
"Saya adalah seseorang yang senang berbagi cerita, belajar hal baru, dan mendengar pengalaman orang lain. Saya juga suka mengeksplorasi berbagai perspektif dalam hidup, termasuk makna kebahagiaan, kesuksesan, dan pengalaman unik dalam kehidupan sehari-hari.",1,159,False,False,saya adalah seseorang yang senang berbagi cerita belajar hal baru dan mendengar pengalaman orang lain saya juga suka mengeksplorasi berbagai perspektif dalam hidup termasuk makna kebahagiaan kesuksesan dan pengalaman unik dalam kehidupan seharihari,senang berbagi cerita belajar mendengar pengalaman orang suka mengeksplorasi perspektif hidup makna kebahagiaan kesuksesan pengalaman unik kehidupan seharihari,"['senang', 'berbagi', 'cerita', 'belajar', 'mendengar', 'pengalaman', 'orang', 'suka', 'mengeksplorasi', 'perspektif', 'hidup', 'makna', 'kebahagiaan', 'kesuksesan', 'pengalaman', 'unik', 'kehidupan', 'seharihari']",0,0.6370902534965035,0.37327544621321757
"Manusia adalah makhluk hidup yang memiliki akal, perasaan, dan kemampuan beradaptasi dengan lingkungan. Manusia dikategorikan sebagai makhluk sosial karena membutuhkan interaksi dengan sesama untuk memenuhi kebutuhannya. Selain itu, manusia memiliki keunikan dalam berpikir, menciptakan, serta mengembangkan ilmu pengetahuan dan teknologi.",1,246,False,False,manusia adalah makhluk hidup yang memiliki akal perasaan dan kemampuan beradaptasi dengan lingkungan manusia dikategorikan sebagai makhluk sosial karena membutuhkan interaksi dengan sesama untuk memenuhi kebutuhannya selain itu manusia memiliki keunikan dalam berpikir menciptakan serta mengembangkan ilmu pengetahuan dan teknologi,manusia makhluk hidup memiliki akal perasaan kemampuan beradaptasi lingkungan manusia dikategorikan makhluk sosial membutuhkan interaksi memenuhi kebutuhannya manusia memiliki keunikan berpikir menciptakan mengembangkan ilmu pengetahuan teknologi,"['manusia', 'makhluk', 'hidup', 'memiliki', 'akal', 'perasaan', 'kemampuan', 'beradaptasi', 'lingkungan', 'manusia', 'dikategorikan', 'makhluk', 'sosial', 'membutuhkan', 'interaksi', 'memenuhi', 'kebutuhannya', 'manusia', 'memiliki', 'keunikan', 'berpikir', 'menciptakan', 'mengembangkan', 'ilmu', 'pengetahuan', 'teknologi']",1,0.6553758741258742,0.3894976224932809
"Pada tanggal 17 Agustus 1945, Indonesia memproklamasikan kemerdekaannya dari penjajahan. Peristiwa ini ditandai dengan pembacaan teks Proklamasi oleh Ir. Soekarno yang didampingi oleh Drs. Moh. Hatta di Jalan Pegangsaan Timur No. 56, Jakarta. Proklamasi ini menjadi tonggak sejarah berdirinya Negara Kesatuan Republik Indonesia (NKRI).",1,262,False,False,pada tanggal agustus indonesia memproklamasikan kemerdekaannya dari penjajahan peristiwa ini ditandai dengan pembacaan teks proklamasi oleh ir soekarno yang didampingi oleh drs moh hatta di jalan pegangsaan timur no jakarta proklamasi ini menjadi tonggak sejarah berdirinya negara kesatuan republik indonesia nkri,tanggal agustus indonesia memproklamasikan kemerdekaannya penjajahan peristiwa ditandai pembacaan teks proklamasi ir soekarno didampingi drs moh hatta jalan pegangsaan timur no jakarta proklamasi tonggak sejarah berdirinya negara kesatuan republik indonesia nkri,"['tanggal', 'agustus', 'indonesia', 'memproklamasikan', 'kemerdekaannya', 'penjajahan', 'peristiwa', 'ditandai', 'pembacaan', 'teks', 'proklamasi', 'ir', 'soekarno', 'didampingi', 'drs', 'moh', 'hatta', 'jalan', 'pegangsaan', 'timur', 'no', 'jakarta', 'proklamasi', 'tonggak', 'sejarah', 'berdirinya', 'negara', 'kesatuan', 'republik', 'indonesia', 'nkri']",1,0.540853882959146,0.29782923299565844
"Kata benda: Merujuk pada nama orang, tempat, benda, atau konsep. Contoh: Meja
Kata kerja: Menunjukkan tindakan atau perbuatan. Contoh: Berlari
Kata sifat: Menjelaskan sifat atau keadaan suatu benda. Contoh: Indah",1,120,False,False,kata benda merujuk pada nama orang tempat benda atau konsep contoh meja kata kerja menunjukkan tindakan atau perbuatan contoh berlari kata sifat menjelaskan sifat atau keadaan suatu benda contoh indah,benda merujuk nama orang benda konsep contoh meja kerja tindakan perbuatan contoh berlari sifat sifat benda contoh indah,"['benda', 'merujuk', 'nama', 'orang', 'benda', 'konsep', 'contoh', 'meja', 'kerja', 'tindakan', 'perbuatan', 'contoh', 'berlari', 'sifat', 'sifat', 'benda', 'contoh', 'indah']",0,0.7701153013653013,0.1787264833574529
"Di dalam ruangan hampa udara, baik batu maupun kertas akan jatuh dan menyentuh lantai secara bersamaan. Hal ini karena dalam ruang hampa udara tidak ada hambatan udara yang memperlambat kertas, sehingga percepatan gravitasi bekerja sama rata pada kedua benda tersebut.",1,144,False,False,di dalam ruangan hampa udara baik batu maupun kertas akan jatuh dan menyentuh lantai secara bersamaan hal ini karena dalam ruang hampa udara tidak ada hambatan udara yang memperlambat kertas sehingga percepatan gravitasi bekerja sama rata pada kedua benda tersebut,ruangan hampa udara batu kertas jatuh menyentuh lantai bersamaan ruang hampa udara hambatan udara memperlambat kertas percepatan gravitasi benda,"['ruangan', 'hampa', 'udara', 'batu', 'kertas', 'jatuh', 'menyentuh', 'lantai', 'bersamaan', 'ruang', 'hampa', 'udara', 'hambatan', 'udara', 'memperlambat', 'kertas', 'percepatan', 'gravitasi', 'benda']",0,0.6122953750794659,0.24767417820963408
"Asam: Memiliki pH kurang dari 7, rasanya asam, dan dapat mengubah kertas lakmus biru menjadi merah. Contoh: Asam cuka.
Basa: Memiliki pH lebih dari 7, rasanya pahit, dan dapat mengubah kertas lakmus merah menjadi biru. Contoh: Sabun.",1,142,False,False,asam memiliki ph kurang dari rasanya asam dan dapat mengubah kertas lakmus biru menjadi merah contoh asam cuka basa memiliki ph lebih dari rasanya pahit dan dapat mengubah kertas lakmus merah menjadi biru contoh sabun,asam memiliki ph asam mengubah kertas lakmus biru merah contoh asam cuka basa memiliki ph pahit mengubah kertas lakmus merah biru contoh sabun,"['asam', 'memiliki', 'ph', 'asam', 'mengubah', 'kertas', 'lakmus', 'biru', 'merah', 'contoh', 'asam', 'cuka', 'basa', 'memiliki', 'ph', 'pahit', 'mengubah', 'kertas', 'lakmus', 'merah', 'biru', 'contoh', 'sabun']",0,0.5898721376662552,0.2836468885672937
"Virus: Tidak bisa hidup sendiri tanpa inang, lebih kecil dari bakteri, dan hanya bisa berkembang biak di dalam sel makhluk hidup. Contoh: Virus influenza.
Bakteri: Merupakan organisme hidup yang bisa berkembang biak sendiri dan bisa bermanfaat atau merugikan. Contoh: Bakteri Escherichia coli.",1,175,False,False,virus tidak bisa hidup sendiri tanpa inang lebih kecil dari bakteri dan hanya bisa berkembang biak di dalam sel makhluk hidup contoh virus influenza bakteri merupakan organisme hidup yang bisa berkembang biak sendiri dan bisa bermanfaat atau merugikan contoh bakteri escherichia coli,virus hidup inang bakteri berkembang biak sel makhluk hidup contoh virus influenza bakteri organisme hidup berkembang biak bermanfaat merugikan contoh bakteri escherichia coli,"['virus', 'hidup', 'inang', 'bakteri', 'berkembang', 'biak', 'sel', 'makhluk', 'hidup', 'contoh', 'virus', 'influenza', 'bakteri', 'organisme', 'hidup', 'berkembang', 'biak', 'bermanfaat', 'merugikan', 'contoh', 'bakteri', 'escherichia', 'coli']",1,0.5571627891339429,0.3409246705765862
"Empati: Merasakan apa yang dirasakan orang lain dan mencoba memahami kondisi mereka. Contoh: Menolong teman yang sedang sedih dengan cara menemaninya dan memberikan dukungan.
Simpati: Merasa iba atau prihatin terhadap keadaan orang lain tanpa ikut merasakan secara mendalam. Contoh: Mengucapkan belasungkawa kepada teman yang kehilangan keluarganya.",1,201,False,False,empati merasakan apa yang dirasakan orang lain dan mencoba memahami kondisi mereka contoh menolong teman yang sedang sedih dengan cara menemaninya dan memberikan dukungan simpati merasa iba atau prihatin terhadap keadaan orang lain tanpa ikut merasakan secara mendalam contoh mengucapkan belasungkawa kepada teman yang kehilangan keluarganya,empati merasakan dirasakan orang mencoba memahami kondisi contoh menolong teman sedih menemaninya dukungan simpati iba prihatin orang merasakan mendalam contoh belasungkawa teman kehilangan keluarganya,"['empati', 'merasakan', 'dirasakan', 'orang', 'mencoba', 'memahami', 'kondisi', 'contoh', 'menolong', 'teman', 'sedih', 'menemaninya', 'dukungan', 'simpati', 'iba', 'prihatin', 'orang', 'merasakan', 'mendalam', 'contoh', 'belasungkawa', 'teman', 'kehilangan', 'keluarganya']",1,0.6238175886613385,0.3394948033153533
"Indonesia terletak di antara dua benua (Asia dan Australia) dan dua samudra (Samudra Hindia dan Samudra Pasifik). Secara geografis, Indonesia berada di antara 6Â° LU â€“ 11Â° LS dan 95Â° BT â€“ 141Â° BT.",1,110,False,False,indonesia terletak di antara dua benua asia dan australia dan dua samudra samudra hindia dan samudra pasifik secara geografis indonesia berada di antara lu ls dan bt bt,indonesia terletak benua asia australia samudra samudra hindia samudra pasifik geografis indonesia lu ls bt bt,"['indonesia', 'terletak', 'benua', 'asia', 'australia', 'samudra', 'samudra', 'hindia', 'samudra', 'pasifik', 'geografis', 'indonesia', 'lu', 'ls', 'bt', 'bt']",0,0.4381750194250194,0.4190786300048239
"Salah satu contoh kerajinan tradisional adalah batik, yang berasal dari berbagai daerah di Indonesia seperti Yogyakarta, Solo, dan Pekalongan. Bahan bakunya adalah kain mori dan malam (lilin batik).",1,134,False,False,salah satu contoh kerajinan tradisional adalah batik yang berasal dari berbagai daerah di indonesia seperti yogyakarta solo dan pekalongan bahan bakunya adalah kain mori dan malam lilin batik,salah contoh kerajinan tradisional batik berasal daerah indonesia yogyakarta solo pekalongan bahan bakunya kain mori malam lilin batik,"['salah', 'contoh', 'kerajinan', 'tradisional', 'batik', 'berasal', 'daerah', 'indonesia', 'yogyakarta', 'solo', 'pekalongan', 'bahan', 'bakunya', 'kain', 'mori', 'malam', 'lilin', 'batik']",0,0.6148807789432789,0.45629522431259045
