teks,label,panjang_teks,is_noise,is_outlier
"Visualisasi data adalah proses menyajikan data dalam bentuk gambar atau grafik untuk mempermudah pemahaman terhadap informasi yang terkandung di dalamnya. Bentuk visualisasi bisa berupa grafik batang, diagram garis, diagram lingkaran, histogram, scatter plot, dan lainnya. Tujuan dari visualisasi data adalah agar pola, tren, atau hubungan antar data menjadi lebih mudah dilihat dan dipahami oleh manusia, khususnya dalam proses analisis dan pengambilan keputusan.",1,464,False,False
"Pembersihan data adalah proses mengidentifikasi dan memperbaiki data yang salah, tidak lengkap, atau tidak konsisten dalam sebuah dataset. Contoh kegiatan pembersihan data meliputi menghapus data duplikat, mengisi data yang hilang, memperbaiki kesalahan pengetikan, dan menyelaraskan format penulisan. Pembersihan data sangat penting agar hasil analisis menjadi valid, akurat, dan dapat dipercaya. Tanpa pembersihan, analisis data bisa menghasilkan kesimpulan yang salah.",1,471,False,False
"Normalisasi dalam NLP (Natural Language Processing) adalah proses untuk menyederhanakan atau menyamakan bentuk kata-kata dalam teks agar lebih konsisten. Proses ini bisa meliputi lowercasing (mengubah huruf menjadi huruf kecil semua), penghilangan tanda baca, stemming (mengubah kata menjadi bentuk dasarnya), lemmatisasi, dan penghapusan kata-kata yang tidak penting (stopword removal). Normalisasi membantu agar kata-kata yang memiliki makna sama, tetapi bentuk berbeda, bisa diproses dengan cara yang seragam oleh model NLP.",1,527,False,False
"Normalisasi Min-Max adalah salah satu teknik untuk menskalakan data numerik agar berada dalam rentang tertentu, biasanya antara 0 hingga 1. Proses ini dilakukan dengan cara mengurangi nilai data dengan nilai minimum lalu dibagi dengan selisih antara nilai maksimum dan minimum. Normalisasi Min-Max berguna agar semua fitur dalam dataset memiliki skala yang seragam, sehingga tidak ada satu fitur yang dominasinya terlalu besar dalam algoritma pemodelan. Teknik ini sering digunakan dalam machine learning terutama ketika model yang digunakan sensitif terhadap skala data, seperti algoritma K-Nearest Neighbors atau Neural Networks.",1,631,False,False
"Case folding adalah proses mengubah seluruh huruf dalam teks menjadi huruf kecil (lowercase). Tujuannya agar kata-kata yang sebenarnya sama tetapi memiliki perbedaan huruf besar dan kecil bisa diperlakukan sebagai satu kata. Misalnya, kata ""Indonesia"" dan ""indonesia"" akan dianggap sama setelah melalui case folding. Proses ini penting agar analisis teks lebih konsisten dan tidak terjadi duplikasi makna hanya karena perbedaan kapitalisasi.",1,441,False,False
"Tokenisasi adalah proses memecah teks menjadi bagian-bagian kecil yang disebut token, biasanya berupa kata, frasa, atau kalimat. Dalam NLP, token biasanya berupa kata per kata. Misalnya, kalimat ""Saya suka membaca buku"" akan diubah menjadi token-token seperti [""saya"", ""suka"", ""membaca"", ""buku""]. Tokenisasi merupakan langkah dasar agar teks bisa diproses lebih lanjut dalam bentuk unit-unit yang lebih kecil.",1,409,False,False
"Stopword adalah kata-kata umum dalam suatu bahasa yang sering muncul tetapi memiliki makna kecil atau tidak penting dalam proses analisis, seperti ""dan"", ""di"", ""yang"", ""atau"", ""adalah"". Dalam NLP, stopword biasanya dihapus agar analisis lebih fokus pada kata-kata yang membawa makna penting. Contohnya, dalam kalimat ""Saya pergi ke pasar dan membeli buah"", kata ""ke"" dan ""dan"" bisa dianggap sebagai stopword yang akan dihilangkan.
",1,431,False,False
"POS tagging adalah proses menandai setiap kata dalam teks dengan jenis katanya, seperti kata benda (noun), kata kerja (verb), kata sifat (adjective), dan lainnya. Misalnya, dalam kalimat ""Anak itu bermain bola"", kata ""Anak"" akan ditandai sebagai kata benda (noun), ""bermain"" sebagai kata kerja (verb), dan ""bola"" sebagai kata benda (noun). POS tagging berguna untuk memahami struktur kalimat dan membantu dalam analisis linguistik atau pembuatan model NLP yang lebih cerdas.",1,474,False,False
"Bag of Words (BoW) adalah teknik representasi teks menjadi angka atau vektor berdasarkan jumlah kemunculan kata dalam teks. Dalam BoW, susunan kata atau tata bahasa tidak diperhatikan, yang dihitung hanya berapa kali sebuah kata muncul. Misalnya, dari dua kalimat ""Saya makan nasi"" dan ""Saya makan ikan"", BoW akan membentuk daftar kata seperti [""Saya"", ""makan"", ""nasi"", ""ikan""], lalu menghitung jumlah kemunculannya. BoW sering digunakan dalam model machine learning untuk klasifikasi teks.",1,490,False,False
"Regresi Logistik Biner adalah salah satu algoritma dalam machine learning yang digunakan untuk memprediksi dua kelas (biner), misalnya ya/tidak, AI/non-AI, atau spam/bukan spam. Model ini bekerja dengan menghitung peluang (probabilitas) suatu data termasuk ke salah satu kelas. Hasil keluaran dari regresi logistik berbentuk angka probabilitas antara 0 sampai 1, yang kemudian akan diputuskan menjadi kelas tertentu menggunakan ambang batas tertentu (misalnya 0.5). Contohnya, jika hasil prediksi 0.8 dan batasnya 0.5, maka data tersebut akan diklasifikasikan ke kelas “1”.
",1,574,False,False
"Joblib adalah pustaka (library) di Python yang digunakan untuk menyimpan (save) dan memuat (load) model machine learning atau objek Python lainnya ke dalam file. Dengan Joblib, model yang sudah dilatih bisa disimpan menjadi file .pkl agar bisa digunakan kembali tanpa perlu melatih ulang. Ini sangat berguna untuk deployment atau pembuatan aplikasi berbasis machine learning. Contohnya: joblib.dump(model, 'model.pkl') untuk menyimpan, dan model = joblib.load('model.pkl') untuk memanggil kembali model tersebut.",1,512,False,False
"Evaluasi parameter dalam machine learning adalah proses untuk menilai kinerja model menggunakan metrik-metrik tertentu setelah model selesai dilatih. Evaluasi ini dilakukan untuk mengetahui seberapa baik model dalam memprediksi data baru. Parameter yang sering dievaluasi mencakup akurasi, presisi, recall, F1 score, dan ROC-AUC. Evaluasi membantu menentukan apakah model sudah cukup baik atau perlu perbaikan, misalnya dengan mengubah fitur, parameter model, atau memilih algoritma yang berbeda.
",1,497,False,False
"Akurasi adalah ukuran seberapa banyak prediksi model yang benar dibandingkan total seluruh data. Akurasi dihitung dengan membagi jumlah prediksi benar dengan total jumlah data. Akurasi cocok digunakan jika data seimbang (jumlah kelas positif dan negatif hampir sama), tetapi kurang efektif jika data tidak seimbang. Presisi mengukur seberapa tepat prediksi positif yang dihasilkan model. Presisi menjawab pertanyaan: “Dari semua prediksi positif yang dibuat model, berapa banyak yang benar-benar positif?” Presisi penting jika konsekuensi dari prediksi salah positif cukup besar. Recall adalah ukuran seberapa baik model menemukan semua data yang benar-benar positif. Recall menjawab pertanyaan: “Dari semua data yang benar-benar positif, berapa banyak yang berhasil ditemukan oleh model?” Recall penting jika yang lebih ditekankan adalah menghindari salah prediksi negatif. F1 Score adalah rata-rata harmonis dari Presisi dan Recall. F1 digunakan jika kita ingin mencari keseimbangan antara presisi dan recall, terutama ketika data tidak seimbang. Nilai F1 Score berkisar antara 0 sampai 1, semakin mendekati 1 berarti model semakin baik. ROC (Receiver Operating Characteristic) adalah grafik yang menunjukkan performa model klasifikasi pada berbagai ambang batas (threshold). Grafik ini memetakan True Positive Rate (Recall) terhadap False Positive Rate. Semakin melengkung ke kiri atas, semakin baik model tersebut. Area di bawah kurva ROC dikenal sebagai AUC (Area Under Curve). Semakin mendekati 1, semakin baik performa model secara keseluruhan.",1,1551,False,True
"**Kebebasan Pers di Indonesia** adalah hak bagi setiap individu, khususnya lembaga pers (media massa), untuk mencari, memperoleh, mengolah, dan menyebarluaskan informasi kepada publik tanpa adanya tekanan, sensor, atau pembatasan dari pihak manapun. Kebebasan ini merupakan salah satu pilar penting dalam sistem demokrasi dan dijamin oleh **Undang-Undang Dasar 1945**, khususnya **Pasal 28F**, serta lebih diperinci dalam **Undang-Undang No. 40 Tahun 1999 tentang Pers**.

Setelah era Reformasi tahun 1998, kebebasan pers di Indonesia berkembang pesat. Masa sebelumnya (Orde Baru) dikenal dengan praktik sensor ketat dan pembredelan media. Namun sejak Reformasi, pers memiliki keleluasaan yang jauh lebih besar untuk menyampaikan kritik, mengungkap penyimpangan kekuasaan, dan menyuarakan kepentingan publik.

Meski begitu, kebebasan pers bukan berarti tanpa batas. Pers tetap harus bertanggung jawab secara hukum dan etika. Ada **Kode Etik Jurnalistik (KEJ)** yang mengatur prinsip dasar kerja jurnalistik, seperti prinsip akurasi, keberimbangan, dan tidak melakukan fitnah. Selain itu, ada regulasi seperti **UU ITE** dan KUHP yang bisa dikenakan jika media melakukan pelanggaran hukum.

Namun, tantangan terhadap kebebasan pers masih ada. Ancaman kekerasan terhadap jurnalis, tekanan politik, serta gugatan hukum yang bersifat membungkam (SLAPP) masih terjadi. Oleh karena itu, menjaga keseimbangan antara kebebasan dan tanggung jawab pers menjadi kunci untuk memastikan pers tetap berfungsi sebagai pilar keempat demokrasi di Indonesia.",1,1540,False,True
"**Karier Joko Widodo sebagai Gubernur DKI Jakarta**

Joko Widodo atau yang akrab disapa Jokowi mulai menjabat sebagai Gubernur DKI Jakarta pada 15 Oktober 2012 setelah memenangkan Pilkada DKI Jakarta 2012 bersama wakilnya, Basuki Tjahaja Purnama (Ahok). Sebelum menjabat sebagai Gubernur, Jokowi adalah Wali Kota Surakarta (Solo) selama dua periode dan dikenal dengan gaya kepemimpinan yang merakyat.

Sebagai Gubernur DKI Jakarta, Jokowi membawa gaya kepemimpinan ""blusukan,"" yaitu turun langsung ke lapangan untuk melihat permasalahan warga. Gaya ini menjadi ciri khasnya dan membuatnya semakin populer di kalangan masyarakat Jakarta.

Beberapa program penting yang dilakukan Jokowi selama menjabat Gubernur DKI Jakarta antara lain:

1. **Revitalisasi Infrastruktur**: Jokowi memulai proyek pembangunan Mass Rapid Transit (MRT) Jakarta yang sudah lama tertunda. Pembangunan ini menjadi salah satu tonggak penting dalam modernisasi transportasi di Jakarta.

2. **Kartu Jakarta Sehat (KJS) dan Kartu Jakarta Pintar (KJP)**: Program ini memberikan jaminan kesehatan dan pendidikan gratis bagi warga miskin Jakarta. KJS membantu masyarakat miskin mendapatkan layanan kesehatan secara gratis di fasilitas kesehatan yang bekerja sama dengan pemerintah, sedangkan KJP memberikan bantuan pendidikan bagi siswa dari keluarga kurang mampu.

3. **Penataan Permukiman Kumuh**: Jokowi juga berupaya menata permukiman kumuh, salah satunya di kawasan Waduk Pluit, dengan pendekatan persuasif agar warga bersedia direlokasi ke rumah susun yang disediakan pemerintah.

4. **Transparansi dan Reformasi Birokrasi**: Jokowi menerapkan sistem e-budgeting dan e-procurement untuk meminimalisasi korupsi di lingkungan pemerintahan DKI Jakarta.

Namun, masa jabatan Jokowi sebagai Gubernur DKI Jakarta terbilang singkat karena pada tahun 2014 ia mencalonkan diri sebagai Presiden Republik Indonesia. Setelah terpilih menjadi Presiden RI pada Oktober 2014, posisi Gubernur DKI Jakarta dilanjutkan oleh wakilnya, Basuki Tjahaja Purnama (Ahok).

Secara keseluruhan, karier Joko Widodo sebagai Gubernur DKI Jakarta menjadi batu loncatan penting menuju posisinya sebagai Presiden RI, berkat gaya kepemimpinan yang sederhana, dekat dengan rakyat, dan fokus pada reformasi birokrasi serta pembangunan infrastruktur.",1,2286,False,True
"**Machine Learning (Pembelajaran Mesin)** adalah cabang dari kecerdasan buatan (Artificial Intelligence/AI) yang berfokus pada pembuatan sistem atau program komputer yang dapat belajar dari data dan meningkatkan kinerjanya secara otomatis tanpa harus diprogram ulang secara eksplisit.

Intinya, **Machine Learning membuat komputer bisa ""belajar"" dari pengalaman** (data) untuk membuat prediksi atau mengambil keputusan. Prosesnya mirip seperti manusia belajar dari pengalaman sebelumnya agar lebih baik di masa depan.

### Cara Kerja Machine Learning

1. **Input Data**: Komputer diberi data, baik berupa angka, teks, gambar, suara, atau lainnya.
2. **Training (Pelatihan)**: Sistem dipelajari dari data tersebut untuk menemukan pola atau hubungan antar data.
3. **Model**: Hasil dari proses pelatihan berupa *model* yang bisa digunakan untuk memprediksi data baru.
4. **Testing (Pengujian)**: Model diuji dengan data yang belum pernah dilihat sebelumnya untuk mengukur seberapa baik kemampuannya.
5. **Prediksi/Keputusan**: Model menghasilkan output berupa prediksi, klasifikasi, atau rekomendasi.

### Jenis-jenis Machine Learning

1. **Supervised Learning (Pembelajaran Terawasi)**
   Model belajar dari data yang sudah memiliki label. Contoh: klasifikasi email spam/tidak spam.

2. **Unsupervised Learning (Pembelajaran Tak Terawasi)**
   Model belajar dari data tanpa label untuk menemukan pola tersembunyi. Contoh: segmentasi pelanggan.

3. **Reinforcement Learning (Pembelajaran Penguatan)**
   Model belajar melalui trial-and-error dengan mendapatkan hadiah (reward) atau hukuman. Contoh: AI bermain game atau mengendalikan robot.

### Contoh Penggunaan Machine Learning

* Rekomendasi film/musik (Netflix, Spotify)
* Deteksi penipuan pada transaksi keuangan
* Pengenalan wajah dan suara
* Chatbot dan asisten virtual
* Prediksi harga saham atau cuaca

### Kesimpulan

Machine Learning membantu komputer untuk belajar dari data dan mengambil keputusan tanpa perlu diprogram secara manual untuk setiap tugas. Semakin banyak data yang digunakan, semakin baik model yang dihasilkan. Machine Learning menjadi fondasi utama dalam pengembangan teknologi AI modern.",1,2166,False,True
"**Emosi** adalah reaksi psikologis dan fisiologis yang muncul sebagai respons terhadap suatu situasi, peristiwa, atau pikiran tertentu. Emosi melibatkan perasaan (misalnya senang, sedih, marah), reaksi tubuh (misalnya detak jantung meningkat, menangis, tersenyum), dan dorongan untuk bertindak (misalnya ingin menjauh, berbicara, atau memeluk).

Secara sederhana, **emosi adalah cara tubuh dan pikiran merespons pengalaman yang kita alami**. Emosi bisa bersifat positif (seperti bahagia atau cinta) maupun negatif (seperti marah atau takut).

### Komponen Emosi

1. **Perasaan Subjektif**: Apa yang kita rasakan secara pribadi, misalnya merasa sedih atau bahagia.
2. **Respons Fisiologis**: Perubahan tubuh, seperti detak jantung, napas, atau ekspresi wajah.
3. **Ekspresi Perilaku**: Bagaimana kita menunjukkan emosi itu, seperti tersenyum, tertawa, menangis, atau berteriak.

### Contoh Emosi

* **Bahagia** → sering muncul saat mendapatkan sesuatu yang diinginkan.
* **Sedih** → biasanya terjadi saat kehilangan atau kekecewaan.
* **Marah** → timbul ketika merasa diperlakukan tidak adil.
* **Takut** → muncul saat menghadapi ancaman atau bahaya.
* **Cinta** → perasaan positif yang mendorong kedekatan dengan orang lain.

### Fungsi Emosi

* **Membantu mengambil keputusan**
* **Membantu berinteraksi dengan orang lain**
* **Sebagai sinyal bagi diri sendiri** untuk mengenali apa yang kita butuhkan atau inginkan
* **Mempengaruhi kesehatan mental dan fisik**

### Kesimpulan

Emosi adalah bagian alami dari kehidupan manusia yang berfungsi sebagai sinyal untuk membantu kita memahami diri sendiri, lingkungan sekitar, dan hubungan sosial. Mengelola emosi dengan baik penting untuk kesehatan mental dan kesejahteraan.",1,1720,False,True
"**Klasifikasi** adalah salah satu teknik utama dalam **Machine Learning**, khususnya dalam **Supervised Learning**. Klasifikasi bertujuan untuk **mengelompokkan data ke dalam kategori atau kelas tertentu** berdasarkan fitur-fitur (ciri-ciri) yang dimiliki oleh data tersebut.

### **Definisi Klasifikasi**

Klasifikasi adalah proses memetakan data input ke dalam **label atau kategori yang sudah ditentukan sebelumnya**. Misalnya, mengklasifikasikan email menjadi *spam* atau *tidak spam*, atau mengklasifikasikan gambar sebagai *kucing* atau *anjing*.

### **Tugas Utama dari Klasifikasi**

Tugas utama klasifikasi adalah:

1. **Belajar dari Data Berlabel (Training)**
   Model dilatih menggunakan data yang sudah memiliki label kategori. Model akan mempelajari pola hubungan antara data dan labelnya.

2. **Membuat Prediksi (Testing/Deployment)**
   Setelah model belajar, tugas utamanya adalah **memprediksi label** dari data baru yang belum diketahui kategorinya.

### **Contoh Kasus Klasifikasi**

* **Email** → *Spam* atau *Tidak Spam*
* **Dokumen** → *Positif* atau *Negatif* (Sentimen)
* **Gambar** → *Anjing*, *Kucing*, atau *Burung*
* **Data Pasien** → *Sehat* atau *Sakit*

### **Jenis Klasifikasi Berdasarkan Jumlah Kelas**

1. **Biner (Binary Classification)**
   Hanya ada **dua kelas**
   Contoh: *Spam* atau *Tidak Spam*

2. **Multikelas (Multi-class Classification)**
   Ada **lebih dari dua kelas**
   Contoh: *Anjing*, *Kucing*, *Burung*

3. **Multilabel Classification**
   Setiap data bisa memiliki **lebih dari satu label**
   Contoh: Foto bisa diklasifikasikan sebagai *Pantai*, *Matahari*, dan *Orang* secara bersamaan.

### **Tugas Utama Klasifikasi Secara Ringkas**

| Tahap        | Tugas                                            |
| ------------ | ------------------------------------------------ |
| **Training** | Mempelajari pola dari data berlabel              |
| **Testing**  | Menguji kemampuan model pada data baru           |
| **Prediksi** | Memberikan label untuk data yang belum diketahui |

### **Algoritma yang Sering Digunakan dalam Klasifikasi**

* Logistic Regression
* Decision Tree
* Random Forest
* K-Nearest Neighbors (KNN)
* Support Vector Machine (SVM)
* Naive Bayes

### **Kesimpulan**

Klasifikasi merupakan proses mengelompokkan data ke dalam kelas tertentu. **Tugas utamanya adalah mempelajari pola dari data berlabel dan memprediksi kelas data baru**. Klasifikasi digunakan dalam berbagai bidang, mulai dari kesehatan, bisnis, hingga teknologi informasi.",1,2512,False,True
